"=""Протокол действий пользователя""";

"=""Выберите организацию""";"=""Эксплуатация ФСМЭВ""";
"=""Выберите пользователя""";"=""Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич""";
"=""Выберите период формирования отчета с""";"=""01.05.2013 00:00:00""";
"=""по""";"=""01.06.2013 00:00:00""";
"=""Время генерации отчета""";"=""03.06.2013 13:44:26""";

"=""Тип объекта """;"=""Идентификатор объекта""";"=""Наименование объекта""";"=""Изменяемый атрибут объекта""";"=""Действие""";"=""Старое значение атрибута""";"=""Новое значение атрибута""";"=""Дата и время изменения""";"=""Пользователь""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Паспорт:respRole""";"=""Редактирование""";"=""Начальник отдела развития информационно-коммуникационных технологий  Министерство связи и массовых коммуникаций Республики Башкортостан""";"=""Начальник информационно-аналитического отдела в сфере ИКТ""";"=""13.05.2013 10:57:32""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Паспорт:srvGuide""";"=""Редактирование""";"=""files/registryfile/10187/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE+%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.doc""";"=""10680""";"=""13.05.2013 10:57:32""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Паспорт:respPhone""";"=""Редактирование""";"=""(347) 226-20-11""";"=""тел. (347) 226-20-31""";"=""13.05.2013 10:57:32""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Паспорт:vizFIO""";"=""Редактирование""";"=""Фахретдинов Сергей Ильдарович""";"=""""";"=""13.05.2013 10:57:32""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Паспорт:srvUrlDef""";"=""Редактирование""";"=""http://10.41.0.10/poltava-ws-inquiry/services/INT0000051210/InquirySMEVService11""";"=""http://10.31.2.3/poltava-ws-inquiry/services/INT0000051210/InquirySMEVService11""";"=""13.05.2013 10:57:32""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Паспорт:operResponsible""";"=""Редактирование""";"=""Фахретдинов Сергей Ильдарович""";"=""Султанов Тимур Альбертович""";"=""13.05.2013 10:57:32""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Операция:execute::Назначение""";"=""Создание""";"=""""";"=""Запрос сведений в электронном виде""";"=""13.05.2013 10:58:36""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Операция:execute::Параметр:xml-документ с параметрами запроса:I""";"=""Создание""";"=""""";"=""-""";"=""13.05.2013 10:58:36""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Операция:execute:""";"=""Создание""";"=""""";"=""-""";"=""13.05.2013 10:58:36""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004397:RSMEV02""";"=""Электронный сервис предоставления сведений из решения органа местного самоуправления Республики Башкортостан и иные документы, подтверждающие принятие гражданина на учет в качестве нуждающегося в жилом помещении""";"=""Операция:execute::Параметр:xml-документ с параметрами ответа:O""";"=""Создание""";"=""""";"=""-""";"=""13.05.2013 10:58:36""";"=""Бородин Дмитрий Юрьевич""";
